theory_id,paper_url,paper_name,paper_year
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10722476/,"Chronic stress-induced anxiety-like behavior, hippocampal oxidative, and endoplasmic reticulum stress are reversed by young plasma transfusion in aged adult rats",2024
T2021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10722742/,Parkinson’s disease and gut microbiota: from clinical to mechanistic and therapeutic studies,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10722804/,Pathophysiology of ion channels in amyotrophic lateral sclerosis,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10722970/,Gut dysbiosis: Ecological causes and causative effects on human disease,2023
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10722989/,Exploring the anti-aging effects of fisetin in telomerase-deficient progeria mouse model,2023
T7381,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10723383/,Somatic mutation as an explanation for epigenetic aging,2023
T7381,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10723416/,Retroelement-Age Clocks: Epigenetic Age Captured by Human Endogenous Retrovirus and LINE-1 DNA methylation states,2023
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10723445/,The role of mitochondria in sex- and age-specific gene expression in a species without sex chromosomes,2023
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10724066/,Refeeding-associated AMPKγ1 complex activity is a hallmark of health and longevity,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10724067/,Senolytic therapy alleviates physiological human brain aging and COVID-19 neuropathology,2023
T2021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10724948/,Study protocol on effectiveness of yoga practice on composite biomarker age predictors (yBioAge) in an elderly Indian cohort- two-armed open label randomized controlled trial,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10725898/,Targeting the RAS/RAF/MAPK pathway for cancer therapy: from mechanism to clinical studies,2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726039/,"Polyadenosine diphosphate-ribose polymerase inhibitors: advances, implications, and challenges in tumor radiotherapy sensitization",2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726137/,Corn silk polysaccharides attenuate diabetic nephropathy through restoration of the gut microbial ecosystem and metabolic homeostasis,2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726551/,"Phase separations in oncogenesis, tumor progressions and metastasis: a glance from hallmarks of cancer",2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726594/,Role of mitochondrial fusion proteins MFN2 and OPA1 on lung cellular senescence in chronic obstructive pulmonary disease,2023
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726799/,Age‐dependent changes in the gut microbiota and serum metabolome correlate with renal function and human aging,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726809/, 3D reconstruction of murine mitochondria reveals changes in structure during aging linked to the MICOS complex,2023
T2021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726819/,Depletion of preexisting B‐cell lymphoma 2‐expressing senescent cells before vaccination impacts antigen‐specific antitumor immune responses in old mice,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726832/, LEF1 isoforms regulate cellular senescence and aging,2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726899/,Targeting the redox system for cardiovascular regeneration in aging,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10726910/, SIRT2 transgenic over‐expression does not impact lifespan in mice,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10728150/,Functional-metabolic coupling in distinct renal cell types coordinates organ-wide physiology and delays premature ageing,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10730108/,Basic Mechanisms of Immunometabolites in Shaping the Immune Response,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10730163/,"Understanding cellular senescence: pathways involved, therapeutics and longevity aiding",2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10730348/,Implications of cellular senescence in paediatric pituitary tumours,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10730937/,"Alzheimer’s disease: the role of extrinsic factors in its development, an investigation of the environmental enigma",2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10732214/,Integrated approach to reducing polypharmacy in older people: exploring the role of oxidative stress and antioxidant potential therapy,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10733517/,Biomarkers associated with the pathogenesis of Alzheimer’s disease,2023
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10735022/,Dhr96[1] mutation and maternal tudor[1] mutation increase life span and reduce the beneficial effects of mifepristone in mated female Drosophila,2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10735085/,"Prediction of network pharmacology, molecular docking-based strategy, and vitro assays to determine potential pharmacological mechanism of Dioscoreae bulbiferae and Bruceae fructus against laryngocarcinoma",2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10735142/,An aging-related gene signature to predict the prognosis of hepatocellular carcinoma,2023
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10738848/,LIVING LONGER WITH MODERATE AMOUNTS OF OXYGEN RADICALS IN FRUIT FLIES,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10739085/,Cellular senescence and kidney aging,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10739765/,WWP1 E3 ligase at the crossroads of health and disease,2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10739845/,Unraveling the causal genes and transcriptomic determinants of human telomere length,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740440/,Oxidative Stress Induced by Lipotoxicity and Renal Hypoxia in Diabetic Kidney Disease and Possible Therapeutic Interventions: Targeting the Lipid Metabolism and Hypoxia,2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740609/,Food Polyphenols as Preventive Medicine,2023
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740737/,Inflammation in Prostate Cancer: Exploring the Promising Role of Phenolic Compounds as an Innovative Therapeutic Approach,2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740764/,Diet and Aging: The Role of Polyphenol-Rich Diets in Slow Down the Shortening of Telomeres: A Review,2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740837/,Metabolic Syndrome: A Narrative Review from the Oxidative Stress to the Management of Related Diseases,2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740933/,"Lipofuscin, Its Origin, Properties, and Contribution to Retinal Fluorescence as a Potential Biomarker of Oxidative Damage to the Retina",2023
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741041/,Extracts and Scirpusin B from Recycled Seeds and Rinds of Passion Fruits (Passiflora edulis var. Tainung No. 1) Exhibit Improved Functions in Scopolamine-Induced Impaired-Memory ICR Mice,2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741414/,Engagement of Mesenchymal Stromal Cells in the Remodeling of the Bone Marrow Microenvironment in Hematological Cancers,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741491/,From Chronodisruption to Sarcopenia: The Therapeutic Potential of Melatonin,2023
T2620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741501/,Inflammatory Pathways in Overweight and Obese Persons as a Potential Mechanism for Cognitive Impairment and Earlier Onset Alzeihmer’s Dementia in the General Population: A Narrative Review,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741531/,"Non-Intrinsic, Systemic Mechanisms of Cellular Senescence",2023
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741607/,Environmental and Genetic Traffic in the Journey from Sperm to Offspring,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741614/,Levels of Cell-Free DNA in Kidney Failure Patients before and after Renal Transplantation,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741690/,Mitochondrial Quality Control via Mitochondrial Unfolded Protein Response (mtUPR) in Ageing and Neurodegenerative Diseases,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10742050/,Microglial Senescence and Activation in Healthy Aging and Alzheimer’s Disease: Systematic Review and Neuropathological Scoring,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10742095/,Lipophilic Statins Eliminate Senescent Endothelial Cells by inducing Anoikis-Related Cell Death,2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10742130/,Beyond the Basics: Unraveling the Complexity of Coronary Artery Calcification,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10742131/,Age-Related Alternative Splicing: Driver or Passenger in the Aging Process?,2023
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10742414/,Agrocybe aegerita Polysaccharide Combined with Bifidobacterium lactis Bb-12 Attenuates Aging-Related Oxidative Stress and Restores Gut Microbiota,2023
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10742804/,Comparative Application of Terminal Restriction Fragment Analysis Tools to Large-Scale Genomic Assays,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10742877/,Out of the Silence: Insights into How Genes Escape X-Chromosome Inactivation,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10743085/,Epigenetic Mechanisms in Hematologic Aging and Premalignant Conditions,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10743093/,Cells in Atherosclerosis: Focus on Cellular Senescence from Basic Science to Clinical Practice,2023
T7381,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10743303/,A DNA Methylation Perspective on Infertility,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10743681/,Integrated Stress Response (ISR) Pathway: Unraveling Its Role in Cellular Senescence,2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10743742/,Minding the Gap: Exploring Neuroinflammatory and Microglial Sex Differences in Alzheimer’s Disease,2023
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10743752/,Biological Age in Congenital Heart Disease—Exploring the Ticking Clock,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10744048/,Opportunities in Cancer Therapies: Deciphering the Role of Cancer Stem Cells in Tumour Repopulation,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10744063/,Bioactive Compounds for Combating Oxidative Stress in Dermatology,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10744314/,"Next Generation Therapeutic Strategy for Treatment and Prevention of Alzheimer’s Disease and Aging-Associated Cognitive Decline: Transient, Once-in-a-Lifetime-Only Depletion of Intraneuronal Aβ (iAβ) by Its Targeted Degradation via Augmentation of Intra-iAβ-Cleaving Activities of BACE1 and/or BACE2",2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10744714/,Key Therapeutic Targets to Treat Hyperglycemia-Induced Atherosclerosis Analyzed Using a Petri Net-Based Model,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10744751/,Metabolomics: An Emerging “Omics” Platform for Systems Biology and Its Implications for Huntington Disease Research,2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10744850/,Oleic Acid Metabolism in Response to Glucose in C. elegans,2023
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10745362/,Mediterranean Shrub Species as a Source of Biomolecules against Neurodegenerative Diseases,2023
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10745452/,Modulation of MicroRNAs and Exosomal MicroRNAs after Dietary Interventions for Obesity and Insulin Resistance: A Narrative Review,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10745682/,Endoplasmic Reticulum Stress and Its Impact on Adipogenesis: Molecular Mechanisms Implicated,2023
T2021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10745813/,The Integral Role of Magnesium in Muscle Integrity and Aging: A Comprehensive Review,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10746532/,How did antibiotic growth promoters increase growth and feed efficiency in poultry?,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10746562/,ALS-linked SOD1 mutations impair mitochondrial-derived vesicle formation and accelerate aging,2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10747020/,Metabolite Profiling of Allium hookeri Leaves Using UHPLC-qTOF-MS/MS and the Senomorphic Activity of Phenolamides,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10747151/,Research Progress of Metal Anticancer Drugs,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10747352/,Impact of Combination Antiretroviral Treatment on Liver Metabolic Health in HIV-Infected Persons,2023
T2620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10747566/,Infrastructure in the Age of Pandemics: Utilizing Polypropylene-Based Mask Waste for Durable and Sustainable Road Pavements,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10748332/,Metformin: The Winding Path from Understanding Its Molecular Mechanisms to Proving Therapeutic Benefits in Neurodegenerative Disorders,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10749662/,Winds of change a tale of: asthma and microbiome,2023
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10749940/,Chronological age enhances aging phenomena and protein nitration in oocyte,2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10750198/,Red blood cells in biology and translational medicine: natural vehicle inspires new biomedical applications,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10750291/,The biological mechanism and emerging therapeutic interventions of liver aging,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751620/,Impact of Nutritional Interventions on Alzheimer’s Disease: A Systematic Review and Meta-Analysis,2023
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751671/,Impact of Physical Exercise on Melanoma Hallmarks: Current Status of Preclinical and Clinical Research,2024
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10752906/,Fucoxanthin diminishes oxidative stress damage in human placenta-derived mesenchymal stem cells through the PI3K/Akt/Nrf-2 pathway,2023
T2021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10754292/,Understanding interleukin 11 as a disease gene and therapeutic target,2023
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10755870/,"Physical activity has a stronger correlation with arterial stiffness than strength, balance, or BMI in an older population",2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10756098/,Uncovering a unique pathogenic mechanism of SARS-CoV-2 omicron variant: selective induction of cellular senescence,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10756111/,Traditional herbs: mechanisms to combat cellular senescence,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10756914/,Spheroid size influences cellular senescence and angiogenic potential of mesenchymal stromal cell-derived soluble factors and extracellular vesicles,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10757974/,Editorial: Cellular senescence in diabetes: from markers to mechanisms and therapies,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10758090/,Selective Autophagy Receptor NBR1 Retards Nucleus Pulposus Cell Senescence by Directing the Clearance of SRBD1,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10758101/,Molecular Modulators and Receptors of Selective Autophagy: Disease Implication and Identification Strategies,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10758147/,N-cadherin Alleviates Apoptosis and Senescence of Nucleus Pulposus Cells via Suppressing ROS-dependent ERS in the Hyper-osmolarity Microenvironment,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10758887/,Current biomarkers and treatment strategies in Alzheimer disease: An overview and future perspectives,2023
